"archive_path","archive_group","archive_stem","numeric_id","archive_role","size_bytes","reason"
"bo/1235610.arc","bo","1235610","","other","335664","not_present_in_gbm_archive_lookup_index"
"bo/1235710.arc","bo","1235710","","other","348304","not_present_in_gbm_archive_lookup_index"
"bo/1235810.arc","bo","1235810","","other","330912","not_present_in_gbm_archive_lookup_index"
"bo/1235910.arc","bo","1235910","","other","353392","not_present_in_gbm_archive_lookup_index"
"bo/1236010.arc","bo","1236010","","other","281448","not_present_in_gbm_archive_lookup_index"
"bo/1236110.arc","bo","1236110","","other","391640","not_present_in_gbm_archive_lookup_index"
"bo/1236210.arc","bo","1236210","","other","369128","not_present_in_gbm_archive_lookup_index"
"bo/1236410.arc","bo","1236410","","other","328824","not_present_in_gbm_archive_lookup_index"
"bo/1236610.arc","bo","1236610","","other","347112","not_present_in_gbm_archive_lookup_index"
"bo/1236710.arc","bo","1236710","","other","366480","not_present_in_gbm_archive_lookup_index"
"bo/1237010.arc","bo","1237010","","other","351424","not_present_in_gbm_archive_lookup_index"
"bo/1237210.arc","bo","1237210","","other","364064","not_present_in_gbm_archive_lookup_index"
"bo/1237310.arc","bo","1237310","","other","355312","not_present_in_gbm_archive_lookup_index"
"bo/1237510.arc","bo","1237510","","other","300920","not_present_in_gbm_archive_lookup_index"
"bo/1237810.arc","bo","1237810","","other","356728","not_present_in_gbm_archive_lookup_index"
"bo/1237920.arc","bo","1237920","","other","478944","not_present_in_gbm_archive_lookup_index"
"bo/1238010.arc","bo","1238010","","other","355192","not_present_in_gbm_archive_lookup_index"
"bo/1238310.arc","bo","1238310","","other","371408","not_present_in_gbm_archive_lookup_index"
"bo/1238610.arc","bo","1238610","","other","345104","not_present_in_gbm_archive_lookup_index"
"bo/1238720.arc","bo","1238720","","other","334544","not_present_in_gbm_archive_lookup_index"
"bo/1238810.arc","bo","1238810","","other","343096","not_present_in_gbm_archive_lookup_index"
"bo/1239510.arc","bo","1239510","","other","373176","not_present_in_gbm_archive_lookup_index"
"bo/1239810.arc","bo","1239810","","other","349704","not_present_in_gbm_archive_lookup_index"
"bo/1240120.arc","bo","1240120","","other","459416","not_present_in_gbm_archive_lookup_index"
"bo/1240210.arc","bo","1240210","","other","371120","not_present_in_gbm_archive_lookup_index"
"bo/1240320.arc","bo","1240320","","other","395160","not_present_in_gbm_archive_lookup_index"
"bo/1240410.arc","bo","1240410","","other","360888","not_present_in_gbm_archive_lookup_index"
"bo/1240520.arc","bo","1240520","","other","400728","not_present_in_gbm_archive_lookup_index"
"bo/1240610.arc","bo","1240610","","other","333120","not_present_in_gbm_archive_lookup_index"
"bo/1240710.arc","bo","1240710","","other","310368","not_present_in_gbm_archive_lookup_index"
"bo/1241120.arc","bo","1241120","","other","486808","not_present_in_gbm_archive_lookup_index"
"bo/1241410.arc","bo","1241410","","other","315192","not_present_in_gbm_archive_lookup_index"
"bo/1241510.arc","bo","1241510","","other","374704","not_present_in_gbm_archive_lookup_index"
"bo/1241910.arc","bo","1241910","","other","385976","not_present_in_gbm_archive_lookup_index"
"bo/1242010.arc","bo","1242010","","other","350312","not_present_in_gbm_archive_lookup_index"
"bo/1242110.arc","bo","1242110","","other","319176","not_present_in_gbm_archive_lookup_index"
"bo/1242210.arc","bo","1242210","","other","335496","not_present_in_gbm_archive_lookup_index"
"bo/1242310.arc","bo","1242310","","other","377832","not_present_in_gbm_archive_lookup_index"
"bo/1242410.arc","bo","1242410","","other","359848","not_present_in_gbm_archive_lookup_index"
"bo/1242620.arc","bo","1242620","","other","393520","not_present_in_gbm_archive_lookup_index"
"bo/1242710.arc","bo","1242710","","other","381096","not_present_in_gbm_archive_lookup_index"
"bo/1242810.arc","bo","1242810","","other","369376","not_present_in_gbm_archive_lookup_index"
"bo/1243020.arc","bo","1243020","","other","399216","not_present_in_gbm_archive_lookup_index"
"bo/1243510.arc","bo","1243510","","other","375512","not_present_in_gbm_archive_lookup_index"
"bo/1243810.arc","bo","1243810","","other","373680","not_present_in_gbm_archive_lookup_index"
"bo/1243910.arc","bo","1243910","","other","386672","not_present_in_gbm_archive_lookup_index"
"bo/1244510.arc","bo","1244510","","other","371120","not_present_in_gbm_archive_lookup_index"
"bo/1244610.arc","bo","1244610","","other","340792","not_present_in_gbm_archive_lookup_index"
"bo/1244810.arc","bo","1244810","","other","373400","not_present_in_gbm_archive_lookup_index"
"bo/1244910.arc","bo","1244910","","other","335328","not_present_in_gbm_archive_lookup_index"
"bo/1245010.arc","bo","1245010","","other","371816","not_present_in_gbm_archive_lookup_index"
"bo/1245310.arc","bo","1245310","","other","371352","not_present_in_gbm_archive_lookup_index"
"bo/1245410.arc","bo","1245410","","other","352080","not_present_in_gbm_archive_lookup_index"
"bo/1245510.arc","bo","1245510","","other","355416","not_present_in_gbm_archive_lookup_index"
"bo/1245720.arc","bo","1245720","","other","371736","not_present_in_gbm_archive_lookup_index"
"bo/1245910.arc","bo","1245910","","other","337720","not_present_in_gbm_archive_lookup_index"
"bo/1246120.arc","bo","1246120","","other","352424","not_present_in_gbm_archive_lookup_index"
"bo/1246610.arc","bo","1246610","","other","371312","not_present_in_gbm_archive_lookup_index"
"bo/1246910.arc","bo","1246910","","other","351904","not_present_in_gbm_archive_lookup_index"
"bo/1247110.arc","bo","1247110","","other","378512","not_present_in_gbm_archive_lookup_index"
"bo/1247210.arc","bo","1247210","","other","354240","not_present_in_gbm_archive_lookup_index"
"bo/1247310.arc","bo","1247310","","other","380760","not_present_in_gbm_archive_lookup_index"
"bo/1248210.arc","bo","1248210","","other","340496","not_present_in_gbm_archive_lookup_index"
"bo/1248310.arc","bo","1248310","","other","337352","not_present_in_gbm_archive_lookup_index"
"bo/1248710.arc","bo","1248710","","other","333528","not_present_in_gbm_archive_lookup_index"
"bo/1248810.arc","bo","1248810","","other","381592","not_present_in_gbm_archive_lookup_index"
"bo/1249110.arc","bo","1249110","","other","316448","not_present_in_gbm_archive_lookup_index"
"bo/1249210.arc","bo","1249210","","other","262040","not_present_in_gbm_archive_lookup_index"
"bo/1249310.arc","bo","1249310","","other","362616","not_present_in_gbm_archive_lookup_index"
"bo/1249410.arc","bo","1249410","","other","370176","not_present_in_gbm_archive_lookup_index"
"bo/1249520.arc","bo","1249520","","other","381656","not_present_in_gbm_archive_lookup_index"
"bo/1249720.arc","bo","1249720","","other","448352","not_present_in_gbm_archive_lookup_index"
"bo/1249910.arc","bo","1249910","","other","374024","not_present_in_gbm_archive_lookup_index"
"bo/1250210.arc","bo","1250210","","other","369776","not_present_in_gbm_archive_lookup_index"
"bo/1250510.arc","bo","1250510","","other","344456","not_present_in_gbm_archive_lookup_index"
"bo/1250710.arc","bo","1250710","","other","300384","not_present_in_gbm_archive_lookup_index"
"bo/1250810.arc","bo","1250810","","other","344760","not_present_in_gbm_archive_lookup_index"
"bo/1250910.arc","bo","1250910","","other","335312","not_present_in_gbm_archive_lookup_index"
"bo/1251110.arc","bo","1251110","","other","337496","not_present_in_gbm_archive_lookup_index"
"bo/1251410.arc","bo","1251410","","other","353808","not_present_in_gbm_archive_lookup_index"
"bo/1251510.arc","bo","1251510","","other","439584","not_present_in_gbm_archive_lookup_index"
"bo/1251910.arc","bo","1251910","","other","332288","not_present_in_gbm_archive_lookup_index"
"bo/1252010.arc","bo","1252010","","other","372904","not_present_in_gbm_archive_lookup_index"
"bo/1252110.arc","bo","1252110","","other","367552","not_present_in_gbm_archive_lookup_index"
"bo/1252310.arc","bo","1252310","","other","331664","not_present_in_gbm_archive_lookup_index"
"bo/1252410.arc","bo","1252410","","other","379352","not_present_in_gbm_archive_lookup_index"
"bo/1252610.arc","bo","1252610","","other","351152","not_present_in_gbm_archive_lookup_index"
"bo/1252710.arc","bo","1252710","","other","283472","not_present_in_gbm_archive_lookup_index"
"bo/1252910.arc","bo","1252910","","other","402240","not_present_in_gbm_archive_lookup_index"
"bo/1253010.arc","bo","1253010","","other","362104","not_present_in_gbm_archive_lookup_index"
"bo/1253210.arc","bo","1253210","","other","367552","not_present_in_gbm_archive_lookup_index"
"bo/1253810.arc","bo","1253810","","other","342512","not_present_in_gbm_archive_lookup_index"
"bo/1253910.arc","bo","1253910","","other","317664","not_present_in_gbm_archive_lookup_index"
"bo/1254010.arc","bo","1254010","","other","347096","not_present_in_gbm_archive_lookup_index"
"bo/1254210.arc","bo","1254210","","other","387184","not_present_in_gbm_archive_lookup_index"
"bo/1254320.arc","bo","1254320","","other","397216","not_present_in_gbm_archive_lookup_index"
"bo/1254410.arc","bo","1254410","","other","284464","not_present_in_gbm_archive_lookup_index"
"bo/1254520.arc","bo","1254520","","other","467952","not_present_in_gbm_archive_lookup_index"
"bo/1254910.arc","bo","1254910","","other","376408","not_present_in_gbm_archive_lookup_index"
"bo/1255720.arc","bo","1255720","","other","386272","not_present_in_gbm_archive_lookup_index"
"bo/1255810.arc","bo","1255810","","other","343592","not_present_in_gbm_archive_lookup_index"
"bo/1926019.arc","bo","1926019","","other","97472","not_present_in_gbm_archive_lookup_index"
"bo/3300010.arc","bo","3300010","","other","327992","not_present_in_gbm_archive_lookup_index"
"bo/3300110.arc","bo","3300110","","other","329288","not_present_in_gbm_archive_lookup_index"
"bo/3300210.arc","bo","3300210","","other","319568","not_present_in_gbm_archive_lookup_index"
"bo/3300310.arc","bo","3300310","","other","325872","not_present_in_gbm_archive_lookup_index"
"bo/3300410.arc","bo","3300410","","other","329136","not_present_in_gbm_archive_lookup_index"
"bo/3300510.arc","bo","3300510","","other","328400","not_present_in_gbm_archive_lookup_index"
"bo/3300610.arc","bo","3300610","","other","350952","not_present_in_gbm_archive_lookup_index"
"bo/3300710.arc","bo","3300710","","other","333408","not_present_in_gbm_archive_lookup_index"
"bo/3300810.arc","bo","3300810","","other","364256","not_present_in_gbm_archive_lookup_index"
"bo/3300910.arc","bo","3300910","","other","341624","not_present_in_gbm_archive_lookup_index"
"bo/3301010.arc","bo","3301010","","other","321088","not_present_in_gbm_archive_lookup_index"
"bo/3301310.arc","bo","3301310","","other","320696","not_present_in_gbm_archive_lookup_index"
"ch/1_vfx.arc","ch","1_vfx","1","vfx","68040","not_present_in_gbm_archive_lookup_index"
"ch/1.arc","ch","1","1","base","1181856","not_present_in_gbm_archive_lookup_index"
"ch/12166_mot.arc","ch","12166_mot","12166","mot","347096","not_present_in_gbm_archive_lookup_index"
"ch/12166.arc","ch","12166","12166","base","1171408","not_present_in_gbm_archive_lookup_index"
"ch/12306_mot.arc","ch","12306_mot","12306","mot","3343336","not_present_in_gbm_archive_lookup_index"
"ch/12306_vfx.arc","ch","12306_vfx","12306","vfx","478504","not_present_in_gbm_archive_lookup_index"
"ch/12306.arc","ch","12306","12306","base","971960","not_present_in_gbm_archive_lookup_index"
"ch/12340_mot.arc","ch","12340_mot","12340","mot","129000","not_present_in_gbm_archive_lookup_index"
"ch/12340_vfx.arc","ch","12340_vfx","12340","vfx","154872","not_present_in_gbm_archive_lookup_index"
"ch/12340.arc","ch","12340","12340","base","1265256","not_present_in_gbm_archive_lookup_index"
"ch/12506_mot.arc","ch","12506_mot","12506","mot","158688","not_present_in_gbm_archive_lookup_index"
"ch/12506.arc","ch","12506","12506","base","1327512","not_present_in_gbm_archive_lookup_index"
"ch/12513_mot.arc","ch","12513_mot","12513","mot","134976","not_present_in_gbm_archive_lookup_index"
"ch/12513.arc","ch","12513","12513","base","1102032","not_present_in_gbm_archive_lookup_index"
"ch/210100.arc","ch","210100","210100","base","204160","not_present_in_gbm_archive_lookup_index"
"ch/210101.arc","ch","210101","210101","base","90568","not_present_in_gbm_archive_lookup_index"
"ch/210102.arc","ch","210102","210102","base","94784","not_present_in_gbm_archive_lookup_index"
"ch/210103.arc","ch","210103","210103","base","86472","not_present_in_gbm_archive_lookup_index"
"ch/210104.arc","ch","210104","210104","base","87464","not_present_in_gbm_archive_lookup_index"
"ch/210105.arc","ch","210105","210105","base","81272","not_present_in_gbm_archive_lookup_index"
"ch/210106.arc","ch","210106","210106","base","103240","not_present_in_gbm_archive_lookup_index"
"ch/210107.arc","ch","210107","210107","base","94032","not_present_in_gbm_archive_lookup_index"
"ch/210108.arc","ch","210108","210108","base","96256","not_present_in_gbm_archive_lookup_index"
"ch/210109.arc","ch","210109","210109","base","84744","not_present_in_gbm_archive_lookup_index"
"ch/210110.arc","ch","210110","210110","base","83272","not_present_in_gbm_archive_lookup_index"
"ch/210111.arc","ch","210111","210111","base","100872","not_present_in_gbm_archive_lookup_index"
"ch/210112.arc","ch","210112","210112","base","84688","not_present_in_gbm_archive_lookup_index"
"ch/210113.arc","ch","210113","210113","base","74016","not_present_in_gbm_archive_lookup_index"
"ch/210115.arc","ch","210115","210115","base","109416","not_present_in_gbm_archive_lookup_index"
"ch/210116.arc","ch","210116","210116","base","114968","not_present_in_gbm_archive_lookup_index"
"ch/210117.arc","ch","210117","210117","base","79768","not_present_in_gbm_archive_lookup_index"
"ch/210118.arc","ch","210118","210118","base","85568","not_present_in_gbm_archive_lookup_index"
"ch/210120.arc","ch","210120","210120","base","93128","not_present_in_gbm_archive_lookup_index"
"ch/210121.arc","ch","210121","210121","base","99456","not_present_in_gbm_archive_lookup_index"
"ch/210123.arc","ch","210123","210123","base","98176","not_present_in_gbm_archive_lookup_index"
"ch/210124.arc","ch","210124","210124","base","104632","not_present_in_gbm_archive_lookup_index"
"ch/210126.arc","ch","210126","210126","base","97664","not_present_in_gbm_archive_lookup_index"
"ch/210127.arc","ch","210127","210127","base","102744","not_present_in_gbm_archive_lookup_index"
"ch/210128.arc","ch","210128","210128","base","91952","not_present_in_gbm_archive_lookup_index"
"ch/210129.arc","ch","210129","210129","base","72144","not_present_in_gbm_archive_lookup_index"
"ch/210130.arc","ch","210130","210130","base","102880","not_present_in_gbm_archive_lookup_index"
"ch/210131.arc","ch","210131","210131","base","105472","not_present_in_gbm_archive_lookup_index"
"ch/210133.arc","ch","210133","210133","base","175144","not_present_in_gbm_archive_lookup_index"
"ch/210134.arc","ch","210134","210134","base","96384","not_present_in_gbm_archive_lookup_index"
"ch/210138.arc","ch","210138","210138","base","93376","not_present_in_gbm_archive_lookup_index"
"ch/210139.arc","ch","210139","210139","base","84744","not_present_in_gbm_archive_lookup_index"
"ch/210140.arc","ch","210140","210140","base","77416","not_present_in_gbm_archive_lookup_index"
"ch/210141.arc","ch","210141","210141","base","98224","not_present_in_gbm_archive_lookup_index"
"ch/210143.arc","ch","210143","210143","base","118216","not_present_in_gbm_archive_lookup_index"
"ch/210146.arc","ch","210146","210146","base","81320","not_present_in_gbm_archive_lookup_index"
"ch/210147.arc","ch","210147","210147","base","96392","not_present_in_gbm_archive_lookup_index"
